year,country,party,vote,seat,family,lrgen,galtan,country_name,econ_ideology,social_ideology
2002,5,PA,0.9,0.30000001,8,5.2,4.43,Spain,0.040000000000000036,-0.11400000000000006
2002,5,EA,0.4,0.30000001,8,4.36,4.89,Spain,-0.12799999999999995,-0.022000000000000065
2002,5,PNV,1.5,2.0,8,5.85,6.58,Spain,0.16999999999999993,0.316
2002,5,PSOE,34.1,35.700001,5,4.0,3.69,Spain,-0.2,-0.262
2002,5,IU,5.5,2.3,6,2.46,2.54,Spain,-0.508,-0.492
2002,5,BNG,1.3,0.89999998,8,3.25,3.73,Spain,-0.35,-0.254
2002,5,PP,44.6,52.299999,2,6.92,7.62,Spain,0.384,0.524
2006,5,CC,0.9,0.89999998,8,6.36,5.9,Spain,0.2720000000000001,0.18000000000000008
2006,5,EA,0.3,0.30000001,8,4.6,4.4,Spain,-0.08000000000000007,-0.11999999999999993
2006,5,ERC,2.5,2.3,8,2.18,2.09,Spain,-0.564,-0.5820000000000001
2006,5,CiU,3.2,2.9000001,8,6.25,6.54,Spain,0.25,0.308
2006,5,CHA,0.4,0.30000001,8,2.75,1.88,Spain,-0.45,-0.624
2006,5,BNG,0.8,0.60000002,8,2.36,2.0,Spain,-0.528,-0.6
2006,5,PP,37.6,42.299999,2,8.0,8.46,Spain,0.6,0.6920000000000002
2006,5,PNV,1.6,2.0,8,6.17,6.42,Spain,0.23399999999999999,0.284
2006,5,PSOE,42.6,46.900002,5,3.58,2.15,Spain,-0.284,-0.5700000000000001
2006,5,IU,5.0,1.4,6,1.92,1.0,Spain,-0.616,-0.8
2010,5,CiU,3.1,3.0999999,8,6.0,6.333333492279053,Spain,0.2,0.26666669845581054
2010,5,PP,40.1,43.700001,2,7.333333015441895,8.166666984558105,Spain,0.4666666030883791,0.633333396911621
2010,5,ERC,1.2,0.89999998,8,3.0,2.0,Spain,-0.4,-0.6
2010,5,UPyD,1.2,0.30000001,9,5.545454502105713,3.545454502105713,Spain,0.10909090042114258,-0.2909090995788574
2010,5,CHA,0.15,0.0,8,2.900000095367432,2.0,Spain,-0.4199999809265136,-0.6
2010,5,PSOE,43.7,48.299999,5,3.666666507720947,2.333333253860474,Spain,-0.26666669845581065,-0.5333333492279052
2010,5,EA,0.2,0.0,8,4.0,4.099999904632568,Spain,-0.2,-0.18000001907348634
2010,5,PNV,1.2,1.7,8,6.083333492279053,6.25,Spain,0.21666669845581055,0.25
2010,5,IU,3.8,0.60000002,6,1.833333253860474,1.166666746139526,Spain,-0.6333333492279052,-0.7666666507720948
2010,5,BNG,0.8,0.60000002,8,2.363636255264282,1.727272748947144,Spain,-0.5272727489471436,-0.6545454502105712
2010,5,CC,0.6,0.60000002,8,6.181818008422852,6.0,Spain,0.23636360168457032,0.2
2014,5,BNG,0.8,0.60000002,8,2.444444417953491,1.777777791023254,Spain,-0.5111111164093017,-0.6444444417953492
2014,5,PP,41.9,53.099998,2,7.300000190734863,8.0,Spain,0.46000003814697266,0.6
2014,5,EA,0.2,0.30000001,8,4.333333492279053,4.5,Spain,-0.13333330154418946,-0.1
2014,5,CC,0.6,0.60000002,8,6.0,5.25,Spain,0.2,0.05
2014,5,IU,5.0,2.3,6,2.0,1.399999976158142,Spain,-0.6,-0.7200000047683716
2014,5,Amaiur,1.2,1.7,8,1.888888835906982,2.142857074737549,Spain,-0.6222222328186036,-0.5714285850524903
2014,5,ICV,1.3,0.60000002,7,2.111111164093018,0.8888888955116272,Spain,-0.5777777671813964,-0.8222222208976746
2014,5,PSOE,28.8,31.4,5,3.799999952316284,2.200000047683716,Spain,-0.24000000953674316,-0.5599999904632569
2014,5,CiU,4.2,4.5999999,8,6.199999809265137,6.199999809265137,Spain,0.23999996185302735,0.23999996185302735
2014,5,EAJ/PNV,1.4,1.4,8,6.300000190734863,6.400000095367432,Spain,0.26000003814697265,0.2800000190734863
2014,5,UPyD,4.8,1.4,3,5.666666507720947,3.111111164093018,Spain,0.13333330154418946,-0.3777777671813964
2014,5,ERC,1.1,0.89999998,8,3.666666746139526,2.111111164093018,Spain,-0.26666665077209484,-0.5777777671813964
2019,5,Vox,15.08,15.2,1,9.714285850524902,9.666666984558104,Spain,0.9428571701049805,0.9333333969116208
2019,5,ERC,3.61,3.8,8,3.200000047683716,2.866666555404663,Spain,-0.3599999904632568,-0.4266666889190674
2019,5,Pais,2.4,0.89999998,7,2.733333349227905,1.666666626930237,Spain,-0.453333330154419,-0.6666666746139527
2019,5,Podemos,8.81,7.5999999,6,1.933333277702332,1.333333373069763,Spain,-0.6133333444595336,-0.7333333253860473
2019,5,PdeCat,2.19,2.3,8,6.666666507720947,5.866666793823242,Spain,0.33333330154418944,0.17333335876464845
2019,5,EHB,1.14,1.5,8,1.285714268684387,1.75,Spain,-0.7428571462631226,-0.65
2019,5,Cs,6.8,2.9000001,3,7.199999809265137,5.466666698455811,Spain,0.43999996185302737,0.09333333969116228
2019,5,PP,20.81,26.1,2,8.066666603088379,8.0,Spain,0.6133333206176758,0.6
2019,5,PSOE,28.0,35.200001,5,3.599999904632568,2.933333396911621,Spain,-0.28000001907348643,-0.4133333206176758
2019,5,IU,2.2,1.8,6,1.866666674613953,2.200000047683716,Spain,-0.6266666650772094,-0.5599999904632569
2019,5,PNV,1.56,1.8,8,6.0,5.666666507720947,Spain,0.2,0.13333330154418946
2019,5,BNG,0.5,0.30000001,8,3.142857074737549,3.083333253860474,Spain,-0.3714285850524902,-0.3833333492279052
2019,5,CC,0.51,0.60000002,8,6.714285850524902,6.307692527770996,Spain,0.34285717010498046,0.2615385055541992
2024,5,EHB,1.36,1.7,8,2.375,2.200000047683716,Spain,-0.525,-0.5599999904632569
2024,5,IU,1.98,1.4,6,1.733333349227905,2.266666650772095,Spain,-0.653333330154419,-0.546666669845581
2024,5,UPN,0.21,0.30000001,8,7.625,7.230769157409668,Spain,0.525,0.4461538314819336
2024,5,Podemos,1.59,1.1,6,1.5625,1.4375,Spain,-0.6875,-0.7125
2024,5,PSOE,31.68,34.599998,5,3.8125,2.9375,Spain,-0.2375,-0.4125
2024,5,Junts,1.6,2.0,8,6.599999904632568,5.928571224212646,Spain,0.31999998092651366,0.18571424484252913
2024,5,ERC,1.89,2.0,8,3.400000095367432,2.571428537368774,Spain,-0.3199999809265136,-0.4857142925262452
2024,5,CC,0.47,0.30000001,8,6.0,6.166666507720947,Spain,0.2,0.23333330154418946
2024,5,Sumar,8.76,6.3000002,6,2.3125,1.200000047683716,Spain,-0.5375,-0.7599999904632568
2024,5,EAJ/PNV,1.12,1.4,8,6.125,6.199999809265137,Spain,0.225,0.23999996185302735
2024,5,Salf,0.0,0.0,1,8.933333396911621,8.428571701049805,Spain,0.7866666793823243,0.6857143402099609
2024,5,BNG,0.62,0.30000001,8,2.6875,2.533333301544189,Spain,-0.4625,-0.4933333396911622
2024,5,Vox,12.38,9.3999996,1,9.375,9.5,Spain,0.875,0.9
2024,5,PP,33.06,39.099998,2,7.1875,7.0,Spain,0.4375,0.4
1999,6,PRG,1.5,2.0999999,6,4.428571224212646,4.714285850524902,France,-0.11428575515747089,-0.05714282989501953
1999,6,VERTS,3.6,1.4,7,3.142857074737549,2.0,France,-0.3714285850524902,-0.6
1999,6,FN,14.9,0.2,1,10.0,10.0,France,1.0,1.0
1999,6,RPF,2.4,0.30000001,1,7.714285850524902,8.071428298950195,France,0.5428571701049805,0.614285659790039
1999,6,RPR,16.8,24.1,2,7.214285850524902,7.285714149475098,France,0.4428571701049805,0.45714282989501953
1999,6,UDF,14.7,18.9,3,6.428571224212646,6.0,France,0.2857142448425291,0.2
1999,6,PS,25.5,42.599998,5,3.428571462631226,3.666666746139526,France,-0.3142857074737548,-0.26666665077209484
1999,6,PCF,9.9,6.4000001,6,1.571428537368774,6.142857074737549,France,-0.6857142925262452,0.22857141494750977
2002,6,DL,0.4,,2,7.07,5.92,France,0.41400000000000003,0.184
2002,6,RPR,33.4,63.299999,2,7.0,7.25,France,0.4,0.45
2002,6,PCF,4.9,3.5999999,6,1.62,4.5,France,-0.6759999999999999,-0.1
2002,6,PRG,1.5,,6,3.62,4.0,France,-0.27599999999999997,-0.2
2002,6,FN,11.1,0.0,1,9.92,9.8,France,0.984,0.9600000000000002
2002,6,VERTS,4.4,0.5,7,2.75,1.5,France,-0.45,-0.7
2002,6,PS,25.3,24.4,5,3.85,3.17,France,-0.22999999999999998,-0.366
2002,6,UDF,4.8,5.0,3,5.85,5.58,France,0.16999999999999993,0.11600000000000002
2006,6,UMP,33.4,63.299999,2,7.44,7.13,France,0.4880000000000001,0.426
2006,6,PRG,1.5,0.0,6,4.11,4.0,France,-0.17799999999999994,-0.2
2006,6,PS,25.3,24.4,5,2.89,2.75,France,-0.422,-0.45
2006,6,FN,11.1,0.0,1,10.0,9.25,France,1.0,0.85
2006,6,UDF,4.8,5.0,3,5.33,4.63,France,0.06600000000000002,-0.07400000000000002
2006,6,MPF,1.2,0.2,1,8.63,8.86,France,0.7260000000000002,0.7719999999999999
2006,6,VERTS,4.4,0.5,7,2.56,1.63,France,-0.488,-0.674
2006,6,PCF,4.9,3.5999999,6,0.89,3.75,France,-0.8220000000000001,-0.25
2010,6,NC,1.6,3.8,3,5.833333492279053,4.666666507720947,France,0.16666669845581056,-0.06666669845581055
2010,6,VERTS,3.2,0.69999999,7,2.555555582046509,1.555555582046509,France,-0.48888888359069826,-0.6888888835906982
2010,6,MODEM,7.6,0.69999999,3,5.111111164093018,4.777777671813965,France,0.022222232818603516,-0.04444446563720703
2010,6,PCF,4.3,3.0999999,6,1.111111164093018,3.75,France,-0.7777777671813964,-0.25
2010,6,FN,4.7,0.0,1,9.88888931274414,9.55555534362793,France,0.9777778625488281,0.9111110687255859
2010,6,PRG,3.4,0.0,6,3.625,2.857142925262451,France,-0.275,-0.4285714149475098
2010,6,PS,26.1,35.5,5,2.777777671813965,2.333333253860474,France,-0.444444465637207,-0.5333333492279052
2010,6,MPF,1.2,,1,9.0,9.0,France,0.8,0.8
2010,6,UMP,40.3,54.099998,2,7.222222328186035,6.333333492279053,France,0.444444465637207,0.26666669845581054
2014,6,EELV,5.5,2.9000001,7,3.083333253860474,1.416666626930237,France,-0.3833333492279052,-0.7166666746139526
2014,6,PRG,1.7,2.0999999,6,3.818181753158569,3.416666746139526,France,-0.23636364936828622,-0.3166666507720948
2014,6,UMP,27.1,33.599998,2,7.666666507720947,7.166666507720947,France,0.5333333015441895,0.4333333015441895
2014,6,PRV,1.2,1.0,3,6.142857074737549,5.857142925262451,France,0.22857141494750977,0.17142858505249023
2014,6,PS,29.4,48.5,5,3.833333253860474,3.363636255264282,France,-0.2333333492279052,-0.32727274894714364
2014,6,NC,2.2,2.0999999,3,6.272727489471436,6.222222328186035,France,0.25454549789428726,0.24444446563720704
2014,6,PG,0.7,0.2,6,1.700000047683716,2.400000095367432,France,-0.6599999904632569,-0.5199999809265136
2014,6,AC,0.6,0.30000001,3,6.599999904632568,6.166666507720947,France,0.31999998092651366,0.23333330154418946
2014,6,MPF,0.23,0.0,1,9.100000381469728,8.909090995788574,France,0.8200000762939457,0.7818181991577149
2014,6,MODEM,1.8,0.30000001,3,5.909090995788574,5.363636493682861,France,0.18181819915771485,0.07272729873657227
2014,6,FN,13.6,0.30000001,1,9.636363983154297,8.916666984558105,France,0.9272727966308594,0.7833333969116211
2014,6,PCF,4.8,1.2,6,1.75,3.909090995788574,France,-0.65,-0.21818180084228517
2019,6,FI,11.03,3.2,6,1.25,3.125,France,-0.75,-0.375
2019,6,RN,13.2,1.5,1,9.75,8.125,France,0.95,0.625
2019,6,DLF,1.17,0.2,1,9.0,8.285714149475098,France,0.8,0.6571428298950195
2019,6,EELV,4.3,0.2,7,2.5,1.625,France,-0.5,-0.675
2019,6,PS,7.44,5.6999998,5,3.0,2.75,France,-0.4,-0.45
2019,6,MoDem,4.12,7.9000001,3,6.125,4.5,France,0.225,-0.1
2019,6,LREM,28.21,58.200001,3,6.333333492279053,3.166666746139526,France,0.26666669845581054,-0.3666666507720948
2019,6,LR,15.77,21.200001,2,7.875,6.875,France,0.575,0.375
2019,6,PCF,2.72,1.9,6,1.125,3.75,France,-0.775,-0.25
2024,6,RN,37.06,25.5,1,8.818181991577148,8.363636016845703,France,0.7636363983154297,0.6727272033691406
2024,6,PCF,1.22,1.6,6,1.727272748947144,3.545454502105713,France,-0.6545454502105712,-0.2909090995788574
2024,6,MoDem,5.096,5.9000001,3,5.363636493682861,4.5,France,0.07272729873657227,-0.1
2024,6,Horizons,4.018,4.6999998,3,6.599999904632568,5.300000190734863,France,0.31999998092651366,0.060000038146972655
2024,6,REC,0.75,0.0,1,9.727272987365724,9.100000381469728,France,0.9454545974731449,0.8200000762939457
2024,6,LR,9.01,11.8,2,7.727272510528564,7.181818008422852,France,0.5454545021057127,0.43636360168457033
2024,6,LE/EELV,4.8,6.0999999,7,2.299999952316284,1.700000047683716,France,-0.5400000095367432,-0.6599999904632569
2024,6,RE,15.41,17.6,3,6.272727489471436,4.090909004211426,France,0.25454549789428726,-0.18181819915771485
2024,6,FI,11.19,14.2,6,0.8181818127632141,1.818181872367859,France,-0.8363636374473572,-0.6363636255264282
2024,6,PS,9.9,12.6,5,3.454545497894287,2.727272748947144,France,-0.30909090042114257,-0.4545454502105712
1999,7,LP,10.4,10.2,5,4.0,3.166666746139526,Ireland,-0.2,-0.3666666507720948
1999,7,PD,4.7,2.4000001,3,8.0,3.166666746139526,Ireland,0.6,-0.3666666507720948
1999,7,SP,0.7,0.60000002,6,1.333333373069763,2.25,Ireland,-0.7333333253860473,-0.55
1999,7,GREENS,2.8,1.2,7,2.333333253860474,2.0,Ireland,-0.5333333492279052,-0.6
1999,7,FG,28.0,32.5,4,6.5,5.166666507720947,Ireland,0.3,0.03333330154418945
1999,7,SF,2.6,0.60000002,8,2.5,6.0,Ireland,-0.5,0.2
1999,7,FF,39.3,46.400002,2,6.5,7.0,Ireland,0.3,0.4
2002,7,FF,41.5,48.799999,2,5.63,7.13,Ireland,0.12599999999999997,0.426
2002,7,GP,3.8,3.5999999,7,2.13,2.38,Ireland,-0.5740000000000001,-0.524
2002,7,PD,4.0,4.8000002,3,7.75,4.38,Ireland,0.55,-0.12400000000000003
2002,7,FG,22.5,18.700001,4,5.88,6.25,Ireland,0.176,0.25
2002,7,SF,6.5,3.0,8,2.75,6.0,Ireland,-0.45,0.2
2002,7,Lab,10.8,12.7,5,3.25,3.75,Ireland,-0.35,-0.25
2006,7,GP,3.8,3.5999999,7,2.8,1.89,Ireland,-0.44000000000000006,-0.6220000000000001
2006,7,FF,41.5,48.799999,2,6.2,6.56,Ireland,0.24000000000000005,0.31199999999999994
2006,7,Lab,10.8,12.7,5,4.1,2.89,Ireland,-0.18000000000000008,-0.422
2006,7,SF,6.5,3.0,8,2.0,3.5,Ireland,-0.6,-0.3
2006,7,PD,4.0,4.8000002,3,8.1,4.11,Ireland,0.6199999999999999,-0.17799999999999994
2006,7,FG,22.5,18.700001,4,6.6,6.22,Ireland,0.31999999999999995,0.24399999999999994
2010,7,SP,0.64,0.0,6,1.25,2.0,Ireland,-0.75,-0.6
2010,7,FF,41.56,47.0,2,7.25,7.25,Ireland,0.45,0.45
2010,7,LAB,10.13,12.0,5,3.875,3.75,Ireland,-0.225,-0.25
2010,7,GP,4.69,3.5999999,7,3.5,2.0,Ireland,-0.3,-0.6
2010,7,SF,6.94,2.4000001,8,2.125,4.625,Ireland,-0.575,-0.075
2010,7,FG,27.32,30.700001,4,7.25,6.375,Ireland,0.45,0.275
2014,7,Lab,19.5,22.4,5,4.125,3.75,Ireland,-0.175,-0.25
2014,7,FF,17.5,11.5,2,5.875,7.25,Ireland,0.175,0.45
2014,7,SP,1.2,1.2,6,0.875,1.857142806053162,Ireland,-0.825,-0.6285714387893676
2014,7,GP,1.9,0.0,7,3.75,2.625,Ireland,-0.25,-0.475
2014,7,SF,9.9,8.5,8,2.125,5.125,Ireland,-0.575,0.025
2014,7,FG,36.1,46.099998,4,6.625,6.375,Ireland,0.325,0.275
2014,7,PBPA,1.0,1.2,6,0.7142857313156128,1.200000047683716,Ireland,-0.8571428537368775,-0.7599999904632568
2019,7,DS,3.01,2.2,5,3.0,2.833333253860474,Ireland,-0.4,-0.4333333492279052
2019,7,I4C,1.47,2.9000001,6,3.25,3.0,Ireland,-0.35,-0.4
2019,7,RI,2.18,0.0,4,8.0,7.800000190734863,Ireland,0.6,0.5600000381469726
2019,7,Lab,6.61,5.0,5,3.571428537368774,2.857142925262451,Ireland,-0.2857142925262452,-0.4285714149475098
2019,7,FG,25.52,36.0,4,5.857142925262451,4.285714149475098,Ireland,0.17142858505249023,-0.14285717010498047
2019,7,FF,24.35,31.700001,2,5.428571224212646,5.714285850524902,Ireland,0.08571424484252912,0.14285717010498047
2019,7,GP,2.72,1.4,7,3.142857074737549,2.142857074737549,Ireland,-0.3714285850524902,-0.5714285850524903
2019,7,SF,13.85,16.5,8,2.571428537368774,4.428571224212646,Ireland,-0.4857142925262452,-0.11428575515747089
2019,7,S-PBP,3.9,4.3000002,6,0.800000011920929,2.0,Ireland,-0.8399999976158142,-0.6
2024,7,Lab,4.7,7.1999998,5,3.461538553237915,2.384615421295166,Ireland,-0.307692289352417,-0.5230769157409668
2024,7,FG,20.8,24.799999,4,6.153846263885498,3.923076868057251,Ireland,0.23076925277709961,-0.2153846263885498
2024,7,SF,19.0,25.5,8,2.692307710647583,4.07692289352417,Ireland,-0.4615384578704834,-0.184615421295166
2024,7,Aon,3.9,1.3,2,6.5,8.230769157409668,Ireland,0.3,0.6461538314819336
2024,7,S-PBP,2.8,2.0,6,1.076923131942749,1.769230723381042,Ireland,-0.7846153736114502,-0.6461538553237915
2024,7,FF,21.9,31.4,2,5.307692527770996,5.230769157409668,Ireland,0.06153850555419922,0.046153831481933597
2024,7,SD,4.8,7.1999998,5,2.769230842590332,2.230769157409668,Ireland,-0.4461538314819336,-0.5538461685180665
2024,7,GP,3.0,0.69999999,7,3.461538553237915,2.0,Ireland,-0.307692289352417,-0.6
1999,8,SVP,1.70000004768372,0.5,8,5.800000190734863,6.800000190734863,Italy,0.16000003814697267,0.3600000381469727
1999,8,PDS,21.1000003814697,27.1,5,3.0,2.833333253860474,Italy,-0.4,-0.4333333492279052
1999,8,CDU,2.9,1.0,4,6.333333492279053,7.666666507720947,Italy,0.26666669845581054,0.5333333015441895
1999,8,LN,10.1000003814697,9.3999996,8,7.0,6.166666507720947,Italy,0.4,0.23333330154418946
1999,8,RI,4.3,1.3,9,4.833333492279053,5.199999809265137,Italy,-0.03333330154418945,0.039999961853027344
1999,8,CCD,2.9,1.0,4,6.0,7.5,Italy,0.2,0.5
1999,8,MS,0.9,0.0,1,9.666666984558104,9.600000381469728,Italy,0.9333333969116208,0.9200000762939456
1999,8,FI,20.6000003814697,19.5,2,6.833333492279053,6.833333492279053,Italy,0.36666669845581057,0.36666669845581057
1999,8,AN,15.7,14.8,1,8.166666984558105,8.666666984558105,Italy,0.633333396911621,0.7333333969116211
1999,8,UD,1.70000004768372,0.5,3,5.0,5.0,Italy,0.0,0.0
1999,8,PRI,1.70000004768372,0.5,3,5.0,5.166666507720947,Italy,0.0,0.03333330154418945
1999,8,FdV,2.5,2.5,7,3.833333253860474,1.333333373069763,Italy,-0.2333333492279052,-0.7333333253860473
1999,8,PPI,1.70000004768372,0.5,4,4.833333492279053,6.333333492279053,Italy,-0.03333330154418945,0.26666669845581054
1999,8,RC,8.6,5.5999999,6,0.6000000238418579,3.166666746139526,Italy,-0.8799999952316284,-0.3666666507720948
1999,8,PsDA,0.7,0.0,8,4.199999809265137,6.25,Italy,-0.16000003814697267,0.25
2002,8,RI,1.2,1.1,9,5.23,5.83,Italy,0.04600000000000008,0.166
2002,8,FI,29.4,29.200001,2,6.93,6.31,Italy,0.38599999999999995,0.2619999999999999
2002,8,UDEUR,1.2,1.1,3,5.57,6.64,Italy,0.11400000000000006,0.32799999999999996
2002,8,DEM,7.25,6.5999999,3,3.92,4.1,Italy,-0.21600000000000003,-0.18000000000000008
2002,8,CDU,1.6,3.3,4,6.0,7.85,Italy,0.2,0.57
2002,8,IdV,3.9,0.0,3,5.0,6.45,Italy,0.0,0.29000000000000004
2002,8,CCD,1.6,3.3,4,5.86,7.62,Italy,0.17200000000000007,0.524
2002,8,DS,16.6,22.700001,5,3.14,2.54,Italy,-0.372,-0.492
2002,8,AN,12.0,16.299999,1,7.79,8.71,Italy,0.558,0.7420000000000002
2002,8,RC,5.0,1.8,6,1.93,2.62,Italy,-0.6140000000000001,-0.476
2002,8,LN,3.9,4.9000001,8,7.71,8.23,Italy,0.542,0.6460000000000001
2002,8,PPI,4.6,4.1999998,4,4.42,5.38,Italy,-0.11600000000000002,0.07599999999999998
2006,8,NPSI,0.7,0.60000002,9,5.43,3.57,Italy,0.08599999999999994,-0.28600000000000003
2006,8,MRE,1.56,0.0,3,4.33,3.83,Italy,-0.13399999999999998,-0.23399999999999999
2006,8,UDC,6.8,6.1999998,4,5.86,7.63,Italy,0.17200000000000007,0.526
2006,8,RAD,1.05,1.1,3,3.83,0.13,Italy,-0.23399999999999999,-0.974
2006,8,RC,5.7,6.5,6,1.29,0.75,Italy,-0.742,-0.85
2006,8,UDEUR,1.4,1.6,3,5.0,7.75,Italy,0.0,0.55
2006,8,LN,4.5,4.0999999,8,8.71,8.75,Italy,0.7420000000000002,0.75
2006,8,PP,0.9,0.0,2,5.75,8.0,Italy,0.15,0.6
2006,8,DS,18.7,22.0,5,2.71,2.88,Italy,-0.458,-0.42400000000000004
2006,8,PdCI,2.3,2.5,6,0.86,0.88,Italy,-0.828,-0.8240000000000001
2006,8,IdV,2.3,2.7,3,4.83,5.43,Italy,-0.03399999999999999,0.08599999999999994
2006,8,DL,10.9,12.9,3,4.0,5.13,Italy,-0.2,0.025999999999999978
2006,8,SDI,1.46,1.7,5,3.86,1.38,Italy,-0.22800000000000004,-0.724
2006,8,AN,12.3,11.3,1,8.0,8.88,Italy,0.6,0.7760000000000001
2006,8,FI,23.6,22.200001,2,7.14,7.0,Italy,0.42799999999999994,0.4
2006,8,SVP,0.5,0.60000002,8,5.0,7.0,Italy,0.0,0.4
2006,8,VERDI,2.0,2.4000001,7,2.29,0.63,Italy,-0.542,-0.874
2010,8,SVP,0.4,0.30000001,8,5.75,6.833333492279053,Italy,0.15,0.36666669845581057
2010,8,PD,34.0,34.400002,5,3.222222328186035,3.111111164093018,Italy,-0.35555553436279297,-0.3777777671813964
2010,8,LN,8.3,9.5,8,8.55555534362793,8.44444465637207,Italy,0.7111110687255859,0.6888889312744141
2010,8,PDL,38.2,43.799999,2,7.55555534362793,8.44444465637207,Italy,0.511111068725586,0.6888889312744141
2010,8,SD,0.78,0.0,6,2.142857074737549,1.142857193946838,Italy,-0.5714285850524903,-0.7714285612106324
2010,8,MpA,1.1,1.3,8,6.285714149475098,6.833333492279053,Italy,0.2571428298950195,0.36666669845581057
2010,8,IdV,4.5,4.5999999,3,4.0,3.5,Italy,-0.2,-0.3
2010,8,UDC,5.8,5.6999998,4,5.333333492279053,7.44444465637207,Italy,0.06666669845581055,0.4888889312744141
2010,8,PdCI,0.78,0.0,6,0.7999999523162842,1.285714387893677,Italy,-0.8400000095367431,-0.7428571224212647
2010,8,VERDI,0.78,0.0,7,1.75,0.75,Italy,-0.65,-0.85
2010,8,PSI,1.1,0.0,5,4.142857074737549,1.5,Italy,-0.17142858505249023,-0.7
2010,8,RC,0.78,0.0,6,0.5555555820465088,0.7777777910232544,Italy,-0.8888888835906983,-0.8444444417953492
2014,8,SC,8.3,6.0,3,5.428571224212646,5.428571224212646,Italy,0.08571424484252912,0.08571424484252912
2014,8,SEL,3.2,6.0,5,1.285714268684387,0.2857142984867096,Italy,-0.7428571462631226,-0.9428571403026581
2014,8,PD,25.4,47.299999,5,3.571428537368774,2.428571462631226,Italy,-0.2857142925262452,-0.5142857074737548
2014,8,FdI,2.0,1.5,1,7.857142925262451,9.285714149475098,Italy,0.5714285850524903,0.8571428298950196
2014,8,LN,4.1,2.9000001,8,8.857142448425293,9.142857551574709,Italy,0.7714284896850586,0.8285715103149418
2014,8,UDC,1.8,1.3,4,5.285714149475098,7.857142925262451,Italy,0.05714282989501953,0.5714285850524903
2014,8,CD,0.5,1.0,11,5.0,6.285714149475098,Italy,0.0,0.2571428298950195
2014,8,VdA,0.01,1.0,8,4.833333492279053,6.0,Italy,-0.03333330154418945,0.2
2014,8,M5S,25.6,17.5,9,4.666666507720947,2.571428537368774,Italy,-0.06666669845581055,-0.4857142925262452
2014,8,RC,2.3,0.0,6,0.2857142984867096,1.0,Italy,-0.9428571403026581,-0.8
2014,8,SVP,0.4,0.80000001,8,5.0,7.25,Italy,0.0,0.45
2014,8,FI,21.6,15.7,2,6.714285850524902,7.285714149475098,Italy,0.34285717010498046,0.45714282989501953
2019,8,LN,17.39,20.1,1,8.789473533630371,9.210526466369627,Italy,0.7578947067260742,0.8421052932739255
2019,8,FdI,4.35,5.0,1,9.052631378173828,9.421052932739258,Italy,0.8105262756347656,0.8842105865478516
2019,8,SVP,0.41,0.60000002,8,5.166666507720947,6.666666507720947,Italy,0.03333330154418945,0.33333330154418944
2019,8,FI,14.0,17.200001,2,6.947368621826172,6.842105388641357,Italy,0.38947372436523436,0.3684210777282715
2019,8,PD,18.76,18.1,5,3.21052622795105,2.263157844543457,Italy,-0.35789475440979,-0.5473684310913086
2019,8,SI,3.39,2.3,5,1.444444417953491,0.6875,Italy,-0.7111111164093018,-0.8625
2019,8,M5S,33.33,36.700001,9,4.777777671813965,3.736842155456543,Italy,-0.04444446563720703,-0.25263156890869143
2024,8,+E,2.83,0.5,3,4.333333492279053,1.333333373069763,Italy,-0.13333330154418946,-0.7333333253860473
2024,8,FDI,25.98,30.6,1,8.466666221618652,9.133333206176758,Italy,0.6933332443237304,0.8266666412353516
2024,8,Lega,8.79,17.0,1,8.666666984558105,8.866666793823242,Italy,0.7333333969116211,0.7733333587646485
2024,8,FI,8.11,11.6,2,6.733333110809326,6.071428775787354,Italy,0.3466666221618652,0.2142857551574709
2024,8,EV,1.8,1.5,7,2.142857074737549,1.714285731315613,Italy,-0.5714285850524903,-0.6571428537368774
2024,8,MS5,15.43,13.4,9,3.333333253860474,3.266666650772095,Italy,-0.3333333492279052,-0.346666669845581
2024,8,A,7.78,5.4000001,3,4.428571224212646,3.461538553237915,Italy,-0.11428575515747089,-0.307692289352417
2024,8,PD,19.04,17.700001,5,2.933333396911621,2.333333253860474,Italy,-0.4133333206176758,-0.5333333492279052
2024,8,SVP,0.42,0.80000001,8,4.916666507720947,5.083333492279053,Italy,-0.016666698455810546,0.016666698455810546
2024,8,SI,1.8,1.5,5,1.230769276618958,1.692307710647583,Italy,-0.7538461446762084,-0.6615384578704834
1999,10,SGP,1.79999995231628,2.0,10,7.699999809265137,9.363636016845703,Netherlands,0.5399999618530273,0.8727272033691407
1999,10,SP,3.8,3.3,6,1.100000023841858,5.0,Netherlands,-0.7799999952316284,0.0
1999,10,GPV,1.2,1.3,10,6.699999809265137,8.636363983154297,Netherlands,0.33999996185302733,0.7272727966308594
1999,10,VVD,24.7,25.299999,3,6.900000095367432,4.909090995788574,Netherlands,0.38000001907348635,-0.018181800842285156
1999,10,PvdA,29.0,30.0,5,3.799999952316284,3.636363744735718,Netherlands,-0.24000000953674316,-0.27272725105285633
1999,10,CDA,18.3999996185303,19.299999,4,5.199999809265137,6.727272510528564,Netherlands,0.039999961853027344,0.3454545021057127
1999,10,RPF,2.0,2.0,10,6.800000190734863,8.545454978942871,Netherlands,0.3600000381469727,0.7090909957885743
1999,10,GL,7.3,7.3000002,7,2.599999904632568,1.909090876579285,Netherlands,-0.48000001907348644,-0.6181818246841431
